filed_date,fiscal_year,form,fiscal_period,Assets,CommonStockSharesOutstanding,EarningsPerShareDiluted,Liabilities,NetIncomeLoss,RevenueFromContractWithCustomerExcludingAssessedTax,Revenues,WeightedAverageNumberOfSharesOutstandingBasic,ticker,OperatingExpenses
2022-02-25,2021,10-K,FY,165883000000.0,,13.92,160016000000.0,1893000000.0,,13103000000.0,134100000.0,AMP,
2022-05-02,2022,10-Q,Q1,175979000000.0,,3.58,170294000000.0,437000000.0,,3355000000.0,119800000.0,AMP,
2022-08-01,2022,10-Q,Q2,175979000000.0,,8.45,170294000000.0,1028000000.0,,6775000000.0,119100000.0,AMP,
2022-11-02,2022,10-Q,Q3,175979000000.0,,17.03,170294000000.0,2059000000.0,,9681000000.0,118200000.0,AMP,
2023-02-23,2022,10-K,FY,175910000000.0,,12.2,169969000000.0,1534000000.0,,11958000000.0,123800000.0,AMP,
2023-05-02,2023,10-Q,Q1,177735000000.0,,11.74,172898000000.0,1435000000.0,,3346000000.0,113700000.0,AMP,
2023-08-08,2023,10-Q,Q2,177735000000.0,,14.72,172898000000.0,1791000000.0,,6743000000.0,113000000.0,AMP,
2023-11-02,2023,10-Q,Q3,177735000000.0,,22.47,172898000000.0,2717000000.0,,9645000000.0,112100000.0,AMP,
2024-02-22,2023,10-K,FY,177735000000.0,,28.48,172898000000.0,3417000000.0,,13389000000.0,117300000.0,AMP,
2024-05-06,2024,10-Q,Q1,175191000000.0,,3.79,170462000000.0,417000000.0,,3845000000.0,107900000.0,AMP,
2024-08-06,2024,10-Q,Q2,175191000000.0,,11.97,170462000000.0,1307000000.0,,7852000000.0,107100000.0,AMP,
2024-11-01,2024,10-Q,Q3,175191000000.0,,20.08,170462000000.0,2179000000.0,,11928000000.0,106400000.0,AMP,
2025-02-20,2024,10-K,FY,175191000000.0,,27.7,170462000000.0,3149000000.0,,14334000000.0,111300000.0,AMP,
2025-05-02,2025,10-Q,Q1,181403000000.0,,9.46,176175000000.0,990000000.0,,4325000000.0,102800000.0,AMP,
2025-08-05,2025,10-Q,Q2,181403000000.0,,17.49,176175000000.0,1819000000.0,,8717000000.0,102200000.0,AMP,
2025-10-31,2025,10-Q,Q3,181403000000.0,,22.53,176175000000.0,2330000000.0,,13277000000.0,101600000.0,AMP,
2026-02-19,2025,10-K,FY,181403000000.0,,23.71,176175000000.0,2556000000.0,,16096000000.0,105700000.0,AMP,
2009-08-05,2009,10-Q,Q2,3055542000.0,,1.23,1767770000.0,132199000.0,,,105946000.0,AME,
2009-11-05,2009,10-Q,Q3,3055542000.0,,1.89,1767770000.0,203123000.0,,,106078000.0,AME,
2010-02-25,2009,10-K,FY,3055542000.0,,2.12,1767770000.0,228020000.0,,,105832000.0,AME,
2010-05-05,2010,10-Q,Q1,3246032000.0,,0.55,1679008000.0,59055000.0,,,106420000.0,AME,
2010-08-05,2010,10-Q,Q2,3246032000.0,,1.03,1679008000.0,110868000.0,,,106564000.0,AME,
2010-11-04,2010,10-Q,Q3,3246032000.0,,1.43,1679008000.0,153886000.0,,,106663000.0,AME,
2011-02-24,2010,10-K,FY,3246032000.0,161800000.0,0.37,1679008000.0,246952000.0,,,159222000.0,AME,
2011-05-05,2011,10-Q,Q1,3818915000.0,,0.36,2043711000.0,57945000.0,,,159928000.0,AME,
2011-08-04,2011,10-Q,Q2,3818915000.0,,0.78,2043711000.0,125336000.0,,,159214000.0,AME,
2011-11-03,2011,10-Q,Q3,3818915000.0,,1.26,2043711000.0,202693000.0,,,159024000.0,AME,
2012-02-23,2011,10-K,FY,3818915000.0,160700000.0,1.27,2043711000.0,205770000.0,,,160182000.0,AME,
2012-05-03,2012,10-Q,Q1,4319490000.0,,0.56,2266685000.0,90435000.0,,,159728000.0,AME,
2012-08-02,2012,10-Q,Q2,4319490000.0,,0.76,2266685000.0,184579000.0,,,240100000.0,AME,
2012-11-01,2012,10-Q,Q3,4319490000.0,,1.16,2266685000.0,282557000.0,,,240529000.0,AME,
2013-02-21,2012,10-K,FY,4319490000.0,240600000.0,1.18,2266685000.0,283932000.0,,,238584000.0,AME,
2013-05-02,2013,10-Q,Q1,5190056000.0,,0.45,2654905000.0,110150000.0,,,240186000.0,AME,
2013-08-07,2013,10-Q,Q2,5190056000.0,,0.92,2654905000.0,223837000.0,,,240677000.0,AME,
2013-11-04,2013,10-Q,Q3,5190056000.0,,1.39,2654905000.0,339234000.0,,,241164000.0,AME,
2014-02-26,2013,10-K,FY,5190056000.0,243400000.0,1.58,2654905000.0,384464000.0,,,240383000.0,AME,
2014-05-06,2014,10-Q,Q1,5877902000.0,,0.51,2741781000.0,125146000.0,,,243285000.0,AME,
2014-08-06,2014,10-Q,Q2,5877902000.0,,1.03,2741781000.0,253467000.0,,,243475000.0,AME,
2014-11-06,2014,10-Q,Q3,5877902000.0,,1.55,2741781000.0,381331000.0,,,243667000.0,AME,
2015-02-24,2014,10-K,FY,5877902000.0,245000000.0,1.88,2741781000.0,459132000.0,,,241512000.0,AME,
2015-05-01,2015,10-Q,Q1,6420963000.0,,0.57,3181402000.0,140586000.0,,,244911000.0,AME,
2015-08-05,2015,10-Q,Q2,6420963000.0,,1.18,3181402000.0,290649000.0,,,245056000.0,AME,
2015-11-05,2015,10-Q,Q3,6420963000.0,,1.75,3181402000.0,432460000.0,,,245184000.0,AME,
2016-02-25,2015,10-K,FY,6420963000.0,241300000.0,2.1,3181402000.0,516999000.0,,,243915000.0,AME,
2016-05-04,2016,10-Q,Q1,6660450000.0,,0.59,3405824000.0,142107000.0,,,240947000.0,AME,
2016-08-04,2016,10-Q,Q2,6660450000.0,,1.22,3405824000.0,297620000.0,,,241222000.0,AME,
2016-11-03,2016,10-Q,Q3,6660450000.0,,1.87,3405824000.0,454018000.0,,,240801000.0,AME,
2017-02-23,2016,10-K,FY,6660450000.0,235500000.0,2.37,3405824000.0,584460000.0,,,244885000.0,AME,
2017-05-08,2017,10-Q,Q1,7100674000.0,,0.57,3844161000.0,134170000.0,,,234983000.0,AME,
2017-08-02,2017,10-Q,Q2,7100674000.0,,1.16,3844161000.0,272363000.0,,,234134000.0,AME,
2017-11-02,2017,10-Q,Q3,7100674000.0,,1.72,3844161000.0,403050000.0,,,233387000.0,AME,
2018-02-22,2017,10-K,FY,7100674000.0,229400000.0,2.45,3844161000.0,590859000.0,,,239906000.0,AME,
2018-05-03,2018,10-Q,Q1,7796064000.0,,0.6,3768431000.0,138926000.0,,,229548000.0,AME,
2018-08-02,2018,10-Q,Q2,7796064000.0,,1.25,3768431000.0,289407000.0,,,229853000.0,AME,
2018-11-02,2018,10-Q,Q3,7796064000.0,,1.91,3768431000.0,442938000.0,,,230049000.0,AME,
2019-02-21,2018,10-K,FY,7796064000.0,231200000.0,2.19,3768431000.0,512158000.0,,,232593000.0,AME,
2019-05-02,2019,10-Q,Q1,8662288000.0,,0.78,4420366000.0,181340000.0,,,230928000.0,AME,
2019-08-02,2019,10-Q,Q2,8662288000.0,,1.61,4420366000.0,375200000.0,,,231090000.0,AME,
2019-11-01,2019,10-Q,Q3,8662288000.0,,2.43,4420366000.0,566413000.0,,,231227000.0,AME,
2020-02-20,2019,10-K,FY,8662288000.0,227100000.0,2.94,4420366000.0,681470000.0,,,230229000.0,AME,
2020-05-05,2020,10-Q,Q1,9844559000.0,,0.89,4729067000.0,204268000.0,,,226861000.0,AME,
2020-08-04,2020,10-Q,Q2,9844559000.0,,1.83,4729067000.0,419771000.0,,,227219000.0,AME,
2020-10-29,2020,10-Q,Q3,9844559000.0,,2.79,4729067000.0,640520000.0,,,227493000.0,AME,
2021-02-18,2020,10-K,FY,9844559000.0,229100000.0,3.34,4729067000.0,777933000.0,,,230823000.0,AME,
2021-05-04,2021,10-Q,Q1,10357483000.0,,1.22,4408137000.0,280616000.0,1202218000.0,,228962000.0,AME,
2021-08-03,2021,10-Q,Q2,10357483000.0,,1.94,4408137000.0,446833000.0,2214140000.0,,229094000.0,AME,
2021-11-02,2021,10-Q,Q3,10357483000.0,,2.82,4408137000.0,651414000.0,3341082000.0,,229254000.0,AME,
2022-02-22,2021,10-K,FY,10357483000.0,230500000.0,3.75,4408137000.0,861297000.0,,,227759000.0,AME,
2022-05-03,2022,10-Q,Q1,11898187000.0,,0.94,5026303000.0,219233000.0,1215742000.0,,230435000.0,AME,
2022-08-02,2022,10-Q,Q2,11898187000.0,,1.94,5026303000.0,450912000.0,2602088000.0,,230632000.0,AME,
2022-11-01,2022,10-Q,Q3,11898187000.0,,3.04,5026303000.0,708372000.0,4042769000.0,,230811000.0,AME,
2023-02-21,2022,10-K,FY,11898187000.0,231700000.0,3.77,5026303000.0,872439000.0,,,229435000.0,AME,
2023-05-02,2023,10-Q,Q1,12431120000.0,,1.17,4954608000.0,272447000.0,1458525000.0,,231481000.0,AME,
2023-08-01,2023,10-Q,Q2,12431120000.0,,2.39,4954608000.0,554820000.0,2973077000.0,,230790000.0,AME,
2023-10-31,2023,10-Q,Q3,12431120000.0,,3.68,4954608000.0,852461000.0,4524863000.0,,230360000.0,AME,
2024-02-22,2023,10-K,FY,12431120000.0,230100000.0,4.25,4954608000.0,990053000.0,,,230955000.0,AME,
2024-05-02,2024,10-Q,Q1,15023533000.0,,1.32,6293342000.0,305712000.0,1597117000.0,,230126000.0,AME,
2024-08-01,2024,10-Q,Q2,15023533000.0,,2.72,6293342000.0,629954000.0,3243228000.0,,230302000.0,AME,
2024-10-31,2024,10-Q,Q3,15023533000.0,,4.19,6293342000.0,970324000.0,4866065000.0,,230431000.0,AME,
2025-02-20,2024,10-K,FY,12431120000.0,230900000.0,5.01,6293342000.0,1159542000.0,6150530000.0,,230208000.0,AME,
2025-05-01,2025,10-Q,Q1,14864981000.0,,1.34,4975865000.0,310943000.0,1736180000.0,,231097000.0,AME,
2025-07-31,2025,10-Q,Q2,14795866000.0,,2.79,4975865000.0,648626000.0,3471014000.0,,231267000.0,AME,
2025-10-30,2025,10-Q,Q3,14767639000.0,,4.26,4975865000.0,988867000.0,5179578000.0,,231292000.0,AME,
2026-02-17,2025,10-K,FY,15023533000.0,230700000.0,5.67,4975865000.0,1313188000.0,6596950000.0,,230519000.0,AME,
2009-08-10,2009,10-Q,Q2,36427000000.0,1047000000.0,1.85,,2006000000.0,,7377000000.0,1083000000.0,AMGN,
2009-11-06,2009,10-Q,Q3,36427000000.0,1047000000.0,2.9,,3127000000.0,,11252000000.0,1075000000.0,AMGN,
2010-03-01,2009,10-K,FY,36427000000.0,1047000000.0,2.74,,3078000000.0,,14771000000.0,1117000000.0,AMGN,
2010-05-07,2010,10-Q,Q1,39629000000.0,995000000.0,0.98,,1019000000.0,,3308000000.0,1032000000.0,AMGN,
2010-08-09,2010,10-Q,Q2,39629000000.0,995000000.0,2.23,,2288000000.0,,7021000000.0,1023000000.0,AMGN,
2010-11-08,2010,10-Q,Q3,39629000000.0,995000000.0,3.58,,3674000000.0,,10833000000.0,1020000000.0,AMGN,
2011-02-25,2010,10-K,FY,39629000000.0,995000000.0,3.77,,4052000000.0,,15003000000.0,1070000000.0,AMGN,
2011-05-10,2011,10-Q,Q1,43486000000.0,932000000.0,1.18,,1167000000.0,,3592000000.0,982000000.0,AMGN,
2011-08-08,2011,10-Q,Q2,43486000000.0,932000000.0,2.43,,2369000000.0,,7396000000.0,970000000.0,AMGN,
2011-11-04,2011,10-Q,Q3,43486000000.0,932000000.0,3.71,,3605000000.0,,11212000000.0,966000000.0,AMGN,
2012-02-29,2011,10-K,FY,43486000000.0,932100000.0,4.51,,4605000000.0,,14642000000.0,1016000000.0,AMGN,
2012-05-08,2012,10-Q,Q1,48871000000.0,795600000.0,1.2,,1125000000.0,,3706000000.0,933000000.0,AMGN,
2012-08-08,2012,10-Q,Q2,48871000000.0,795600000.0,2.45,,2295000000.0,,7665000000.0,930000000.0,AMGN,
2012-11-06,2012,10-Q,Q3,48871000000.0,795600000.0,2.96,,2749000000.0,,11609000000.0,922000000.0,AMGN,
2013-02-27,2012,10-K,FY,48871000000.0,795600000.0,4.79,,4627000000.0,,15053000000.0,960000000.0,AMGN,
2013-05-03,2013,10-Q,Q1,54298000000.0,756300000.0,1.48,,1184000000.0,,4048000000.0,791000000.0,AMGN,
2013-08-06,2013,10-Q,Q2,54298000000.0,756300000.0,3.09,,2450000000.0,,8525000000.0,783000000.0,AMGN,
2013-10-29,2013,10-Q,Q3,54298000000.0,756300000.0,4.51,,3557000000.0,,12844000000.0,779000000.0,AMGN,
2014-02-24,2013,10-K,FY,54298000000.0,756300000.0,4.04,,3683000000.0,,15582000000.0,905000000.0,AMGN,
2014-04-30,2014,10-Q,Q1,66125000000.0,754600000.0,1.88,,1434000000.0,,4238000000.0,751000000.0,AMGN,
2014-08-05,2014,10-Q,Q2,66125000000.0,754600000.0,3.52,,2692000000.0,,8917000000.0,752000000.0,AMGN,
2014-10-29,2014,10-Q,Q3,66125000000.0,754600000.0,5.31,,4060000000.0,,13665000000.0,752000000.0,AMGN,
2015-02-19,2014,10-K,FY,66125000000.0,754600000.0,5.52,,4345000000.0,,17265000000.0,775000000.0,AMGN,
2015-04-27,2015,10-Q,Q1,69009000000.0,760400000.0,1.4,,1073000000.0,,4521000000.0,757000000.0,AMGN,
2015-08-05,2015,10-Q,Q2,69009000000.0,760400000.0,3.41,,2620000000.0,,9701000000.0,758000000.0,AMGN,
2015-11-02,2015,10-Q,Q3,69009000000.0,760400000.0,5.02,,3864000000.0,,14732000000.0,758000000.0,AMGN,
2016-02-16,2015,10-K,FY,69009000000.0,760400000.0,6.64,,5081000000.0,,18676000000.0,753000000.0,AMGN,
2016-05-02,2016,10-Q,Q1,71449000000.0,754000000.0,2.11,,1623000000.0,,5033000000.0,761000000.0,AMGN,
2016-07-29,2016,10-Q,Q2,71449000000.0,754000000.0,4.26,,3276000000.0,,10403000000.0,761000000.0,AMGN,
2016-10-28,2016,10-Q,Q3,71449000000.0,754000000.0,6.7,,5139000000.0,,16126000000.0,760000000.0,AMGN,
2017-02-14,2016,10-K,FY,71449000000.0,754000000.0,6.7,,5158000000.0,,20063000000.0,759000000.0,AMGN,
2017-04-27,2017,10-Q,Q1,77626000000.0,738200000.0,2.5,,1900000000.0,,5527000000.0,753000000.0,AMGN,
2017-07-26,2017,10-Q,Q2,77626000000.0,738200000.0,4.97,,3770000000.0,,11215000000.0,753000000.0,AMGN,
2017-10-26,2017,10-Q,Q3,77626000000.0,738200000.0,7.63,,5787000000.0,,17026000000.0,752000000.0,AMGN,
2018-02-13,2017,10-K,FY,77626000000.0,738200000.0,9.06,,6939000000.0,,21662000000.0,758000000.0,AMGN,
2018-04-25,2018,10-Q,Q1,79954000000.0,722200000.0,2.79,,2071000000.0,,5464000000.0,737000000.0,AMGN,
2018-07-27,2018,10-Q,Q2,79954000000.0,722200000.0,5.71,,4222000000.0,,11274000000.0,736000000.0,AMGN,
2018-10-31,2018,10-Q,Q3,79954000000.0,722200000.0,8.46,,6243000000.0,,17047000000.0,733000000.0,AMGN,
2019-02-13,2018,10-K,FY,79954000000.0,722200000.0,10.24,,7722000000.0,,22991000000.0,748000000.0,AMGN,
2019-05-01,2019,10-Q,Q1,66416000000.0,629600000.0,3.25,,2311000000.0,,5554000000.0,707000000.0,AMGN,
2019-07-31,2019,10-Q,Q2,66416000000.0,629600000.0,6.73,,2311000000.0,,11613000000.0,682000000.0,AMGN,
2019-10-30,2019,10-Q,Q3,66416000000.0,629600000.0,9.61,,2311000000.0,,17517000000.0,669000000.0,AMGN,
2020-02-12,2019,10-K,FY,66416000000.0,629600000.0,2.69,,1979000000.0,,22849000000.0,731000000.0,AMGN,
2020-05-01,2020,10-Q,Q1,59707000000.0,591400000.0,3.18,,1992000000.0,,5557000000.0,622000000.0,AMGN,
2020-07-29,2020,10-Q,Q2,59707000000.0,591400000.0,6.75,,1992000000.0,,11428000000.0,615000000.0,AMGN,
2020-10-29,2020,10-Q,Q3,59707000000.0,591400000.0,10.01,,1992000000.0,,17165000000.0,609000000.0,AMGN,
2021-02-09,2020,10-K,FY,59707000000.0,591400000.0,12.62,,8394000000.0,,23747000000.0,661000000.0,AMGN,
2021-04-28,2021,10-Q,Q1,62948000000.0,578300000.0,3.07,,1825000000.0,,6161000000.0,590000000.0,AMGN,
2021-08-04,2021,10-Q,Q2,62948000000.0,578300000.0,6.12,,1825000000.0,,12367000000.0,589000000.0,AMGN,
2021-11-03,2021,10-Q,Q3,62948000000.0,578300000.0,9.54,,1825000000.0,18790000000.0,,588000000.0,AMGN,
2022-02-16,2021,10-K,FY,62948000000.0,578300000.0,12.88,,7842000000.0,23362000000.0,,605000000.0,AMGN,
2022-04-28,2022,10-Q,Q1,61165000000.0,558300000.0,2.83,,1646000000.0,5901000000.0,,577000000.0,AMGN,
2022-08-05,2022,10-Q,Q2,61165000000.0,558300000.0,3.65,,1646000000.0,12427000000.0,,575000000.0,AMGN,
2022-11-04,2022,10-Q,Q3,61165000000.0,558300000.0,6.93,,1646000000.0,19133000000.0,,572000000.0,AMGN,
2023-02-09,2022,10-K,FY,61165000000.0,558300000.0,12.31,,7264000000.0,25424000000.0,,586000000.0,AMGN,
2023-04-28,2023,10-Q,Q1,65121000000.0,534000000.0,2.68,,1476000000.0,6238000000.0,,548000000.0,AMGN,
2023-08-04,2023,10-Q,Q2,65121000000.0,534000000.0,5.13,,1476000000.0,12832000000.0,,541000000.0,AMGN,
2023-10-31,2023,10-Q,Q3,65121000000.0,534000000.0,9.11,,1476000000.0,19484000000.0,,539000000.0,AMGN,
2024-02-14,2023,10-K,FY,65121000000.0,534000000.0,10.28,,5893000000.0,25979000000.0,,570000000.0,AMGN,
2024-05-03,2024,10-Q,Q1,97154000000.0,535400000.0,5.28,,2841000000.0,6105000000.0,,534000000.0,AMGN,
2024-08-07,2024,10-Q,Q2,97154000000.0,535400000.0,7.86,,2841000000.0,13091000000.0,,534000000.0,AMGN,
2024-10-31,2024,10-Q,Q3,97154000000.0,535400000.0,11.06,,2841000000.0,19994000000.0,,535000000.0,AMGN,
2025-02-14,2024,10-K,FY,97154000000.0,535400000.0,12.11,,6552000000.0,26323000000.0,,538000000.0,AMGN,
2025-05-02,2025,10-Q,Q1,91839000000.0,536900000.0,-0.21,,-113000000.0,7447000000.0,,536000000.0,AMGN,
2025-08-06,2025,10-Q,Q2,91839000000.0,536900000.0,1.17,,633000000.0,15835000000.0,,537000000.0,AMGN,
2025-11-05,2025,10-Q,Q3,91839000000.0,536900000.0,6.4,,3463000000.0,24338000000.0,,537000000.0,AMGN,
2026-02-13,2025,10-K,FY,91839000000.0,536900000.0,12.49,,6717000000.0,28190000000.0,,535000000.0,AMGN,
2009-08-06,2009,10-Q,Q2,2994159000.0,,1.15,,207463000.0,,,176075131.0,APH,
2009-10-26,2009,10-Q,Q3,2994159000.0,,1.78,,320418000.0,,,176290446.0,APH,
2010-02-23,2009,10-K,FY,2994159000.0,171186218.0,1.94,,353194000.0,,,178453249.0,APH,
2010-05-06,2010,10-Q,Q1,3219184000.0,,0.43,,74410000.0,,,171185198.0,APH,
2010-08-06,2010,10-Q,Q2,3219184000.0,,0.86,,149280000.0,,,171251519.0,APH,
2010-11-05,2010,10-Q,Q3,3219184000.0,,1.33,,230195000.0,,,171311072.0,APH,
2011-02-28,2010,10-K,FY,2994159000.0,173209928.0,2.34,,419151000.0,,,175663797.0,APH,
2011-05-09,2011,10-Q,Q1,4015857000.0,,0.56,,98353000.0,,,173266113.0,APH,
2011-08-05,2011,10-Q,Q2,4015857000.0,,1.3,,228024000.0,,,173393698.0,APH,
2011-11-04,2011,10-Q,Q3,4015857000.0,,2.08,,,,,173535255.0,APH,
2012-02-24,2011,10-K,FY,4015857000.0,175550683.0,1.83,,,,,171607643.0,APH,
2012-05-04,2012,10-Q,Q1,4445225000.0,,0.72,,,,,175168297.0,APH,
2012-08-03,2012,10-Q,Q2,4445225000.0,,1.57,,,,,173170408.0,APH,
2012-11-02,2012,10-Q,Q3,4445225000.0,,2.36,,,,,171411779.0,APH,
2013-02-22,2012,10-K,FY,4445225000.0,163122474.0,2.82,,,,,173785650.0,APH,
2013-05-03,2013,10-Q,Q1,5215463000.0,,0.77,,,,,162861863.0,APH,
2013-08-02,2013,10-Q,Q2,5215463000.0,,1.63,,,,,162186707.0,APH,
2013-11-01,2013,10-Q,Q3,5215463000.0,,2.53,,,,,161905598.0,APH,
2014-02-21,2013,10-K,FY,5215463000.0,159857738.0,3.05,,,,,169640115.0,APH,
2014-05-07,2014,10-Q,Q1,6168028000.0,,0.94,,,,,159738168.0,APH,
2014-08-06,2014,10-Q,Q2,6168028000.0,,1.89,,,,,159721503.0,APH,
2014-11-05,2014,10-Q,Q3,6168028000.0,,1.44,,,,,318731280.0,APH,
2015-02-20,2014,10-K,FY,6168000000.0,316412236.0,1.69,,,,,323044160.0,APH,
2015-05-08,2015,10-Q,Q1,7027000000.0,,0.49,,,,,315056964.0,APH,
2015-08-07,2015,10-Q,Q2,7027000000.0,,1.03,,,,,314640882.0,APH,
2015-11-05,2015,10-Q,Q3,7027000000.0,,1.6,,,,,314183699.0,APH,
2016-02-19,2015,10-K,FY,6985900000.0,309900000.0,1.96,,,,,318200000.0,APH,
2016-05-05,2016,10-Q,Q1,7458400000.0,,0.57,,,,,310000000.0,APH,
2016-08-04,2016,10-Q,Q2,7458400000.0,,1.13,,358800000.0,,,309500000.0,APH,
2016-11-03,2016,10-Q,Q3,7458400000.0,,1.78,,563300000.0,,,309300000.0,APH,
2017-02-17,2016,10-K,FY,7458400000.0,308000000.0,2.21,,709100000.0,,,313100000.0,APH,
2017-05-04,2017,10-Q,Q1,8498700000.0,,0.5,,156600000.0,,,307600000.0,APH,
2017-08-03,2017,10-Q,Q2,8498700000.0,,1.15,,363200000.0,,,307900000.0,APH,
2017-11-02,2017,10-Q,Q3,8498700000.0,,1.86,,587500000.0,,,308300000.0,APH,
2018-02-21,2017,10-K,FY,8498700000.0,308300000.0,2.41,,763500000.0,,,309100000.0,APH,
2018-05-03,2018,10-Q,Q1,10003900000.0,,0.71,,224900000.0,1866900000.0,1560100000.0,306600000.0,APH,
2018-07-31,2018,10-Q,Q2,10003900000.0,,1.51,,476400000.0,3848300000.0,3226600000.0,306200000.0,APH,
2018-10-26,2018,10-Q,Q3,10003900000.0,,2.39,,753900000.0,5067400000.0,,305800000.0,APH,
2019-02-13,2018,10-K,FY,10003900000.0,305700000.0,2.61,,822900000.0,6286400000.0,,308300000.0,APH,
2019-04-26,2019,10-Q,Q1,10044900000.0,,0.84,,265600000.0,1866900000.0,,303700000.0,APH,
2019-07-26,2019,10-Q,Q2,10044900000.0,,1.75,,550400000.0,3848300000.0,,302300000.0,APH,
2019-10-25,2019,10-Q,Q3,10044900000.0,,2.76,,866900000.0,5977300000.0,,301700000.0,APH,
2020-02-12,2019,10-K,FY,10044900000.0,298500000.0,2.06,,650500000.0,7011300000.0,,305700000.0,APH,
2020-04-24,2020,10-Q,Q1,10815500000.0,,0.87,,267500000.0,1958500000.0,,298100000.0,APH,
2020-07-24,2020,10-Q,Q2,10815500000.0,,1.8,,556000000.0,3973800000.0,,298100000.0,APH,
2020-10-23,2020,10-Q,Q3,10815500000.0,,2.72,,836300000.0,6074400000.0,,297600000.0,APH,
2021-02-10,2020,10-K,FY,10815500000.0,297900000.0,3.85,,1205000000.0,8202000000.0,,301200000.0,APH,
2021-04-30,2021,10-Q,Q1,12327300000.0,,0.4,,242100000.0,1862000000.0,,594900000.0,APH,
2021-07-30,2021,10-Q,Q2,12327300000.0,,0.82,,499800000.0,3849500000.0,,594100000.0,APH,
2021-10-29,2021,10-Q,Q3,12327300000.0,,1.38,,846400000.0,6172900000.0,,595200000.0,APH,
2022-02-09,2021,10-K,FY,12327300000.0,598700000.0,1.88,6875400000.0,1155000000.0,8225400000.0,,595000000.0,APH,
2022-04-29,2022,10-Q,Q1,14678400000.0,,0.53,8299300000.0,329600000.0,2377100000.0,,598500000.0,APH,
2022-07-29,2022,10-Q,Q2,14678400000.0,,1.12,8299300000.0,699300000.0,5031000000.0,,597900000.0,APH,
2022-10-28,2022,10-Q,Q3,14678400000.0,,1.8,8299300000.0,1125800000.0,7849500000.0,,597800000.0,APH,
2023-02-08,2022,10-K,FY,14678400000.0,599100000.0,1.96,8299300000.0,1203400000.0,8598900000.0,,596100000.0,APH,
2023-04-28,2023,10-Q,Q1,15326200000.0,,0.68,8232100000.0,425700000.0,2951900000.0,,598300000.0,APH,
2023-07-28,2023,10-Q,Q2,15326200000.0,,1.44,8232100000.0,898200000.0,6088600000.0,,597300000.0,APH,
2023-10-27,2023,10-Q,Q3,15326200000.0,,2.24,8232100000.0,1394800000.0,9383800000.0,,596600000.0,APH,
2024-02-07,2023,10-K,FY,15326200000.0,594800000.0,2.54,8232100000.0,1590800000.0,10876300000.0,,597900000.0,APH,
2024-04-26,2024,10-Q,Q1,16526400000.0,,0.71,8099900000.0,439200000.0,2974000000.0,,595100000.0,APH,
2024-07-26,2024,10-Q,Q2,16526400000.0,,0.73,8099900000.0,899700000.0,6028000000.0,,1190000000.0,APH,
2024-10-25,2024,10-Q,Q3,16526400000.0,,1.14,8099900000.0,1413600000.0,9227200000.0,,1191800000.0,APH,
2025-02-07,2024,10-K,FY,16526400000.0,1197800000.0,1.53,8099900000.0,1902300000.0,12623000000.0,,1192300000.0,APH,
2025-04-25,2025,10-Q,Q1,21440200000.0,,0.44,11584100000.0,548700000.0,3256300000.0,,1200000000.0,APH,
2025-07-25,2025,10-Q,Q2,21440200000.0,,0.85,11584100000.0,1073500000.0,6866000000.0,,1201200000.0,APH,
2025-10-24,2025,10-Q,Q3,21440200000.0,,1.33,11584100000.0,1677800000.0,10904900000.0,,1202400000.0,APH,
2026-02-11,2025,10-K,FY,21440200000.0,1209300000.0,1.55,11584100000.0,1928000000.0,12554700000.0,,1193000000.0,APH,
2009-08-18,2009,10-Q,Q3,3090992000.0,291193451.0,2.15,,,,,293302000.0,ADI,709330000.0
2009-11-24,2009,10-K,FY,3090992000.0,291193451.0,1.5,,,,,323255000.0,ADI,939553000.0
2010-02-17,2010,10-Q,Q1,3404294000.0,291861767.0,0.09,,,,,291187000.0,ADI,249411000.0
2010-05-18,2010,10-Q,Q2,3404294000.0,291861767.0,0.26,,,,,291207000.0,ADI,453054000.0
2010-08-17,2010,10-Q,Q3,3404294000.0,291861767.0,0.49,,,,,291267000.0,ADI,640338000.0
2010-11-22,2010,10-K,FY,3369407000.0,291861767.0,2.65,,,,,292688000.0,ADI,952250000.0
2011-02-15,2011,10-Q,Q1,4328831000.0,298652994.0,0.4,,120459000.0,,,295469000.0,ADI,219362000.0
2011-05-17,2011,10-Q,Q2,4328831000.0,298652994.0,0.94,,287599000.0,,,296718000.0,ADI,439802000.0
2011-08-16,2011,10-Q,Q3,4328831000.0,298652994.0,1.59,,487090000.0,,,297107000.0,ADI,668859000.0
2011-11-22,2011,10-K,FY,4328831000.0,298652994.0,0.85,,247772000.0,,,291385000.0,ADI,833820000.0
2012-02-22,2012,10-Q,Q1,5277635000.0,297960718.0,0.72,,222106000.0,,,299218000.0,ADI,222767000.0
2012-05-22,2012,10-Q,Q2,5277635000.0,297960718.0,1.5,,463932000.0,,,299570000.0,ADI,458495000.0
2012-08-21,2012,10-Q,Q3,5277635000.0,297960718.0,2.21,,683867000.0,,,299586000.0,ADI,689294000.0
2012-11-27,2012,10-K,FY,5277635000.0,297960718.0,2.33,,712084000.0,,,297387000.0,ADI,899348000.0
2013-02-19,2013,10-Q,Q1,5620347000.0,301389176.0,0.46,,139382000.0,,,297788000.0,ADI,226018000.0
2013-05-21,2013,10-Q,Q2,5620347000.0,301389176.0,0.99,,302281000.0,,,297959000.0,ADI,453547000.0
