ticker,date,filed_date,form,fiscal_period,company,industrykey,sectorkey,fiscal_year,Assets,CommonStockSharesOutstanding,GrossProfit,IncomeTaxExpenseBenefit,Liabilities,NetIncomeLoss,OperatingExpenses,OperatingIncomeLoss,WeightedAverageNumberOfSharesOutstandingBasic,Revenue,has_gross_profit,has_operating_income,has_operating_expenses,has_liabilities,has_revenue,has_common_stock_outstanding,has_weighted_avg_shares,quarter,year,close,volume
USNA,2012-09-30,2012-11-07,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2012,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,358920000.0,1,1,1,1,1,1,1,3,2012,23.23500061035156,318400.0
USNA,2012-12-31,2013-03-11,10-K,FY,USNA,packaged-foods,consumer-defensive,2012,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,422162000.0,1,1,1,1,1,1,1,4,2012,16.46500015258789,655000.0
USNA,2013-03-31,2013-05-07,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2013,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,126903000.0,1,1,1,1,1,1,1,1,2013,24.165000915527344,236000.0
USNA,2013-06-30,2013-08-08,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2013,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,259731000.0,1,1,1,1,1,1,1,2,2013,36.18999862670898,227000.0
USNA,2013-09-30,2013-11-07,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2013,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,394563000.0,1,1,1,1,1,1,1,3,2013,43.39500045776367,143800.0
USNA,2013-12-31,2014-03-13,10-K,FY,USNA,packaged-foods,consumer-defensive,2013,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,480247000.0,1,1,1,1,1,1,1,4,2013,37.790000915527344,268800.0
USNA,2014-03-31,2014-05-07,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2014,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,138821000.0,1,1,1,1,1,1,1,1,2014,37.66999816894531,324200.0
USNA,2014-06-30,2014-08-05,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2014,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,296052000.0,1,1,1,1,1,1,1,2,2014,39.06999969482422,217000.0
USNA,2014-09-30,2014-11-06,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2014,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,438252000.0,1,1,1,1,1,1,1,3,2014,36.83000183105469,329600.0
USNA,2014-12-31,2015-03-17,10-K,FY,USNA,packaged-foods,consumer-defensive,2014,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,532922000.0,1,1,1,1,1,1,1,4,2014,51.29499816894531,167000.0
USNA,2015-03-31,2015-05-13,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2015,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,148573000.0,1,1,1,1,1,1,1,1,2015,55.560001373291016,236400.0
USNA,2015-06-30,2015-08-12,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2015,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,301964000.0,1,1,1,1,1,1,1,2,2015,68.33000183105469,370600.0
USNA,2015-09-30,2015-11-12,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2015,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,459323000.0,1,1,1,1,1,1,1,3,2015,67.01499938964844,247000.0
USNA,2015-12-31,2016-03-01,10-K,FY,USNA,packaged-foods,consumer-defensive,2015,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,590740000.0,1,1,1,1,1,1,1,4,2015,63.875,375400.0
USNA,2016-03-31,2016-05-11,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2016,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,181014000.0,1,1,1,1,1,1,1,1,2016,60.709999084472656,251800.0
USNA,2016-06-30,2016-08-09,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2016,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,374169000.0,1,1,1,1,1,1,1,2,2016,55.71500015258789,177000.0
USNA,2016-09-30,2016-11-09,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2016,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,566413000.0,1,1,1,1,1,1,1,3,2016,69.17500305175781,239000.0
USNA,2016-12-31,2017-03-01,10-K,FY,USNA,packaged-foods,consumer-defensive,2016,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,649677000.0,1,1,1,1,1,1,1,4,2016,61.20000076293945,100600.0
USNA,2017-03-31,2017-05-10,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2017,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,197529000.0,1,1,1,1,1,1,1,1,2017,57.59999847412109,93700.0
USNA,2017-06-30,2017-08-09,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2017,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,410073000.0,1,1,1,1,1,1,1,2,2017,64.0999984741211,70000.0
USNA,2017-09-30,2017-11-08,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2017,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,619313000.0,1,1,1,1,1,1,1,3,2017,57.70000076293945,82600.0
USNA,2017-12-31,2018-02-28,10-K,FY,USNA,packaged-foods,consumer-defensive,2017,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,758817000.0,1,1,1,1,1,1,1,4,2017,74.05000305175781,61600.0
USNA,2018-03-31,2018-05-09,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2018,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,212669000.0,1,1,1,1,1,1,1,1,2018,85.9000015258789,159100.0
USNA,2018-06-30,2018-08-08,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2018,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,512386000.0,1,1,1,1,1,1,1,2,2018,115.3000030517578,91300.0
USNA,2018-09-30,2018-11-07,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2018,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,774151000.0,1,1,1,1,1,1,1,3,2018,120.5500030517578,94000.0
USNA,2018-12-31,2019-02-26,10-K,FY,USNA,packaged-foods,consumer-defensive,2018,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1006083000.0,1,1,1,1,1,1,1,4,2018,117.7300033569336,102200.0
USNA,2019-03-31,2019-05-07,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2019,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,291998000.0,1,1,1,1,1,1,1,1,2019,83.87000274658203,153300.0
USNA,2019-06-30,2019-08-06,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2019,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,593458000.0,1,1,1,1,1,1,1,2,2019,79.43000030517578,2963900.0
USNA,2019-09-30,2019-11-05,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2019,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,890225000.0,1,1,1,1,1,1,1,3,2019,68.38999938964844,121600.0
USNA,2019-12-31,2020-02-25,10-K,FY,USNA,packaged-foods,consumer-defensive,2019,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1047265000.0,1,1,1,1,1,1,1,4,2019,78.55000305175781,123100.0
USNA,2020-03-31,2020-05-05,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2020,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,272990000.0,1,1,1,1,1,1,1,1,2020,57.7599983215332,232400.0
USNA,2020-06-30,2020-08-04,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2020,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,529006000.0,1,1,1,1,1,1,1,2,2020,73.43000030517578,226700.0
USNA,2020-09-30,2020-11-03,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2020,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,789604000.0,1,1,1,1,1,1,1,3,2020,73.6500015258789,156600.0
USNA,2020-12-31,2021-03-02,10-K,FY,USNA,packaged-foods,consumer-defensive,2020,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,988538000.0,1,1,1,1,1,1,1,4,2020,77.0999984741211,34100.0
USNA,2021-03-31,2021-05-11,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2021,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,220560000.0,1,1,1,1,1,1,1,1,2021,97.5999984741211,143600.0
USNA,2022-03-31,2022-05-11,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2022,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,250325000.0,1,1,1,1,1,1,1,1,2022,79.44999694824219,105000.0
USNA,2022-06-30,2021-08-11,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2022,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,431877000.0,1,1,1,1,1,1,1,2,2022,72.36000061035156,82800.0
USNA,2022-06-30,2022-08-09,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2022,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,530148000.0,1,1,1,1,1,1,1,2,2022,72.36000061035156,82800.0
USNA,2022-09-30,2021-11-10,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2022,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,674032000.0,1,1,1,1,1,1,1,3,2022,56.04999923706055,75800.0
USNA,2022-09-30,2022-11-08,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2022,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,753785000.0,1,1,1,1,1,1,1,3,2022,56.04999923706055,75800.0
USNA,2022-12-31,2022-03-01,10-K,FY,USNA,packaged-foods,consumer-defensive,2022,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,873399000.0,1,1,1,1,1,1,1,4,2022,53.20000076293945,58700.0
USNA,2022-12-31,2023-02-28,10-K,FY,USNA,packaged-foods,consumer-defensive,2022,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,925533000.0,1,1,1,1,1,1,1,4,2022,53.20000076293945,58700.0
USNA,2023-03-31,2023-05-09,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2023,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,221484000.0,1,1,1,1,1,1,1,1,2023,62.900001525878906,89600.0
USNA,2023-06-30,2023-08-08,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2023,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,436441000.0,1,1,1,1,1,1,1,2,2023,63.040000915527344,53400.0
USNA,2023-09-30,2023-11-07,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2023,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,623181000.0,1,1,1,1,1,1,1,3,2023,58.61000061035156,52000.0
USNA,2023-12-31,2024-02-27,10-K,FY,USNA,packaged-foods,consumer-defensive,2023,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,968566000.0,1,1,1,1,1,1,1,4,2023,53.59999847412109,52200.0
USNA,2023-12-31,2025-03-12,10-K,FY,USNA,packaged-foods,consumer-defensive,2023,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,804711000.0,1,1,1,1,1,1,1,4,2023,53.59999847412109,52200.0
USNA,2024-03-31,2024-05-07,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2024,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,199841000.0,1,1,1,1,1,1,1,1,2024,48.5,72300.0
USNA,2024-06-30,2024-08-06,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2024,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,394717000.0,1,1,1,1,1,1,1,2,2024,45.2400016784668,483300.0
USNA,2024-09-30,2024-11-05,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2024,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,565553000.0,1,1,1,1,1,1,1,3,2024,37.91999816894531,82500.0
USNA,2025-03-31,2025-05-06,10-Q,Q1,USNA,packaged-foods,consumer-defensive,2025,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,184731000.0,1,1,1,1,1,1,1,1,2025,26.96999931335449,144100.0
USNA,2025-06-30,2025-08-05,10-Q,Q2,USNA,packaged-foods,consumer-defensive,2025,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,357267000.0,1,1,1,1,1,1,1,2,2025,30.530000686645508,142100.0
USNA,2025-09-30,2025-11-05,10-Q,Q3,USNA,packaged-foods,consumer-defensive,2025,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,518231000.0,1,1,1,1,1,1,1,3,2025,27.549999237060547,141200.0
USNA,2025-12-31,2026-03-16,10-K,FY,USNA,packaged-foods,consumer-defensive,2025,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,744317000.0,1,1,1,1,1,1,1,4,2025,19.88999938964844,84200.0
