Date,Week,Month,Quarter,Year,Company,Ticker,industryKey,sectorKey,Close,Volume,Close_lag1,Volume_lag1
2014-10-05,40,10,4,2014,Primerica,PRI,insurance-life,financial-services,41.47984313964844,242600.0,42.093021392822266,197800.0
2014-10-12,41,10,4,2014,Primerica,PRI,insurance-life,financial-services,40.11531448364258,224200.0,41.47984313964844,242600.0
2014-10-19,42,10,4,2014,Primerica,PRI,insurance-life,financial-services,39.78713607788086,306100.0,40.11531448364258,224200.0
2014-10-26,43,10,4,2014,Primerica,PRI,insurance-life,financial-services,41.022125244140625,210300.0,39.78713607788086,306100.0
2014-11-02,44,11,4,2014,Primerica,PRI,insurance-life,financial-services,44.174346923828125,372500.0,41.022125244140625,210300.0
2014-11-09,45,11,4,2014,Primerica,PRI,insurance-life,financial-services,45.547515869140625,230300.0,44.174346923828125,372500.0
2014-11-16,46,11,4,2014,Primerica,PRI,insurance-life,financial-services,44.95163345336914,291400.0,45.547515869140625,230300.0
2014-11-23,47,11,4,2014,Primerica,PRI,insurance-life,financial-services,44.242958068847656,423900.0,44.95163345336914,291400.0
2014-11-30,48,11,4,2014,Primerica,PRI,insurance-life,financial-services,45.385589599609375,124800.0,44.242958068847656,423900.0
2014-12-07,49,12,4,2014,Primerica,PRI,insurance-life,financial-services,46.571529388427734,222900.0,45.385589599609375,124800.0
2014-12-14,50,12,4,2014,Primerica,PRI,insurance-life,financial-services,44.69309616088867,222800.0,46.571529388427734,222900.0
2014-12-21,51,12,4,2014,Primerica,PRI,insurance-life,financial-services,46.95240783691406,1103900.0,44.69309616088867,222800.0
2014-12-28,52,12,4,2014,Primerica,PRI,insurance-life,financial-services,47.419857025146484,174300.0,46.95240783691406,1103900.0
2015-01-04,1,1,1,2015,Primerica,PRI,insurance-life,financial-services,46.61481475830078,186000.0,47.419857025146484,174300.0
2015-01-11,2,1,1,2015,Primerica,PRI,insurance-life,financial-services,44.97875213623047,162800.0,46.61481475830078,186000.0
2015-01-18,3,1,1,2015,Primerica,PRI,insurance-life,financial-services,44.052513122558594,147500.0,44.97875213623047,162800.0
2015-01-25,4,1,1,2015,Primerica,PRI,insurance-life,financial-services,44.251609802246094,117400.0,44.052513122558594,147500.0
2015-02-01,5,2,1,2015,Primerica,PRI,insurance-life,financial-services,42.970455169677734,176300.0,44.251609802246094,117400.0
2015-02-08,6,2,1,2015,Primerica,PRI,insurance-life,financial-services,46.52824020385742,199400.0,42.970455169677734,176300.0
2015-02-15,7,2,1,2015,Primerica,PRI,insurance-life,financial-services,47.68822479248047,137800.0,46.52824020385742,199400.0
2015-02-22,8,2,1,2015,Primerica,PRI,insurance-life,financial-services,46.44762420654297,307900.0,47.68822479248047,137800.0
2015-03-01,9,3,1,2015,Primerica,PRI,insurance-life,financial-services,45.78780746459961,263800.0,46.44762420654297,307900.0
2015-03-08,10,3,1,2015,Primerica,PRI,insurance-life,financial-services,44.997772216796875,169600.0,45.78780746459961,263800.0
2015-03-15,11,3,1,2015,Primerica,PRI,insurance-life,financial-services,44.3119010925293,394500.0,44.997772216796875,169600.0
2015-03-22,12,3,1,2015,Primerica,PRI,insurance-life,financial-services,44.398719787597656,725200.0,44.3119010925293,394500.0
2015-03-29,13,3,1,2015,Primerica,PRI,insurance-life,financial-services,43.8083610534668,223500.0,44.398719787597656,725200.0
2015-04-05,14,4,2,2015,Primerica,PRI,insurance-life,financial-services,43.77362060546875,399700.0,43.8083610534668,223500.0
2015-04-12,15,4,2,2015,Primerica,PRI,insurance-life,financial-services,41.88967514038086,1414600.0,43.77362060546875,399700.0
2015-04-19,16,4,2,2015,Primerica,PRI,insurance-life,financial-services,41.5858268737793,400000.0,41.88967514038086,1414600.0
2015-04-26,17,4,2,2015,Primerica,PRI,insurance-life,financial-services,41.38612365722656,436800.0,41.5858268737793,400000.0
2015-05-03,18,5,2,2015,Primerica,PRI,insurance-life,financial-services,40.3530158996582,314600.0,41.38612365722656,436800.0
2015-05-10,19,5,2,2015,Primerica,PRI,insurance-life,financial-services,40.361690521240234,356000.0,40.3530158996582,314600.0
2015-05-17,20,5,2,2015,Primerica,PRI,insurance-life,financial-services,39.8581428527832,226100.0,40.361690521240234,356000.0
2015-05-24,21,5,2,2015,Primerica,PRI,insurance-life,financial-services,39.44867706298828,208600.0,39.8581428527832,226100.0
2015-05-31,22,5,2,2015,Primerica,PRI,insurance-life,financial-services,38.533897399902344,319500.0,39.44867706298828,208600.0
2015-06-07,23,6,2,2015,Primerica,PRI,insurance-life,financial-services,38.60358428955078,329600.0,38.533897399902344,319500.0
2015-06-14,24,6,2,2015,Primerica,PRI,insurance-life,financial-services,39.55323028564453,347300.0,38.60358428955078,329600.0
2015-06-21,25,6,2,2015,Primerica,PRI,insurance-life,financial-services,40.642234802246094,487900.0,39.55323028564453,347300.0
2015-06-28,26,6,2,2015,Primerica,PRI,insurance-life,financial-services,40.955875396728516,500600.0,40.642234802246094,487900.0
2015-07-05,27,7,3,2015,Primerica,PRI,insurance-life,financial-services,39.39640426635742,328100.0,40.955875396728516,500600.0
2015-07-12,28,7,3,2015,Primerica,PRI,insurance-life,financial-services,36.782752990722656,662100.0,39.39640426635742,328100.0
2015-07-19,29,7,3,2015,Primerica,PRI,insurance-life,financial-services,39.94525909423828,449400.0,36.782752990722656,662100.0
2015-07-26,30,7,3,2015,Primerica,PRI,insurance-life,financial-services,38.66457748413086,692800.0,39.94525909423828,449400.0
2015-08-02,31,8,3,2015,Primerica,PRI,insurance-life,financial-services,39.405128479003906,268500.0,38.66457748413086,692800.0
2015-08-09,32,8,3,2015,Primerica,PRI,insurance-life,financial-services,36.27744674682617,816400.0,39.405128479003906,268500.0
2015-08-16,33,8,3,2015,Primerica,PRI,insurance-life,financial-services,37.11381149291992,330400.0,36.27744674682617,816400.0
2015-08-23,34,8,3,2015,Primerica,PRI,insurance-life,financial-services,37.59122085571289,1117500.0,37.11381149291992,330400.0
2015-08-30,35,8,3,2015,Primerica,PRI,insurance-life,financial-services,36.98786163330078,482300.0,37.59122085571289,1117500.0
2015-09-06,36,9,3,2015,Primerica,PRI,insurance-life,financial-services,36.90916061401367,375700.0,36.98786163330078,482300.0
2015-09-13,37,9,3,2015,Primerica,PRI,insurance-life,financial-services,39.70730209350586,866800.0,36.90916061401367,375700.0
2015-09-20,38,9,3,2015,Primerica,PRI,insurance-life,financial-services,38.500606536865234,964800.0,39.70730209350586,866800.0
2015-09-27,39,9,3,2015,Primerica,PRI,insurance-life,financial-services,38.439414978027344,349300.0,38.500606536865234,964800.0
2015-10-04,40,10,4,2015,Primerica,PRI,insurance-life,financial-services,39.820987701416016,524200.0,38.439414978027344,349300.0
2015-10-11,41,10,4,2015,Primerica,PRI,insurance-life,financial-services,41.8583869934082,254400.0,39.820987701416016,524200.0
2015-10-18,42,10,4,2015,Primerica,PRI,insurance-life,financial-services,40.660423278808594,192600.0,41.8583869934082,254400.0
2015-10-25,43,10,4,2015,Primerica,PRI,insurance-life,financial-services,42.33930969238281,537600.0,40.660423278808594,192600.0
2015-11-01,44,11,4,2015,Primerica,PRI,insurance-life,financial-services,41.648529052734375,158300.0,42.33930969238281,537600.0
2015-11-08,45,11,4,2015,Primerica,PRI,insurance-life,financial-services,45.53093719482422,490600.0,41.648529052734375,158300.0
2015-11-15,46,11,4,2015,Primerica,PRI,insurance-life,financial-services,42.86396789550781,367300.0,45.53093719482422,490600.0
2015-11-22,47,11,4,2015,Primerica,PRI,insurance-life,financial-services,44.378814697265625,165800.0,42.86396789550781,367300.0
2015-11-29,48,11,4,2015,Primerica,PRI,insurance-life,financial-services,45.098121643066406,73200.0,44.378814697265625,165800.0
2015-12-06,49,12,4,2015,Primerica,PRI,insurance-life,financial-services,46.20343780517578,328500.0,45.098121643066406,73200.0
2015-12-13,50,12,4,2015,Primerica,PRI,insurance-life,financial-services,42.422584533691406,232700.0,46.20343780517578,328500.0
2015-12-20,51,12,4,2015,Primerica,PRI,insurance-life,financial-services,40.38743591308594,1434900.0,42.422584533691406,232700.0
2015-12-27,52,12,4,2015,Primerica,PRI,insurance-life,financial-services,43.01911544799805,264400.0,40.38743591308594,1434900.0
2016-01-03,53,1,1,2016,Primerica,PRI,insurance-life,financial-services,41.43133544921875,281200.0,43.01911544799805,264400.0
2016-01-10,1,1,1,2016,Primerica,PRI,insurance-life,financial-services,38.51018142700195,473300.0,41.43133544921875,281200.0
2016-01-17,2,1,1,2016,Primerica,PRI,insurance-life,financial-services,36.808353424072266,333000.0,38.51018142700195,473300.0
2016-01-24,3,1,1,2016,Primerica,PRI,insurance-life,financial-services,38.48386001586914,463100.0,36.808353424072266,333000.0
2016-01-31,4,1,1,2016,Primerica,PRI,insurance-life,financial-services,39.483882904052734,405400.0,38.48386001586914,463100.0
2016-02-07,5,2,1,2016,Primerica,PRI,insurance-life,financial-services,36.95749282836914,350500.0,39.483882904052734,405400.0
2016-02-14,6,2,1,2016,Primerica,PRI,insurance-life,financial-services,35.027587890625,1666000.0,36.95749282836914,350500.0
2016-02-21,7,2,1,2016,Primerica,PRI,insurance-life,financial-services,38.00758361816406,268600.0,35.027587890625,1666000.0
2016-02-28,8,2,1,2016,Primerica,PRI,insurance-life,financial-services,37.998779296875,218300.0,38.00758361816406,268600.0
2016-03-06,9,3,1,2016,Primerica,PRI,insurance-life,financial-services,38.201351165771484,526700.0,37.998779296875,218300.0
2016-03-13,10,3,1,2016,Primerica,PRI,insurance-life,financial-services,39.42569351196289,313000.0,38.201351165771484,526700.0
2016-03-20,11,3,1,2016,Primerica,PRI,insurance-life,financial-services,40.28010177612305,543500.0,39.42569351196289,313000.0
2016-03-27,12,3,1,2016,Primerica,PRI,insurance-life,financial-services,38.1749382019043,245300.0,40.28010177612305,543500.0
2016-04-03,13,4,2,2016,Primerica,PRI,insurance-life,financial-services,39.020530700683594,441400.0,38.1749382019043,245300.0
2016-04-10,14,4,2,2016,Primerica,PRI,insurance-life,financial-services,38.139713287353516,315400.0,39.020530700683594,441400.0
2016-04-17,15,4,2,2016,Primerica,PRI,insurance-life,financial-services,40.93192672729492,461500.0,38.139713287353516,315400.0
2016-04-24,16,4,2,2016,Primerica,PRI,insurance-life,financial-services,44.31427001953125,457100.0,40.93192672729492,461500.0
2016-05-01,17,5,2,2016,Primerica,PRI,insurance-life,financial-services,43.65366744995117,350700.0,44.31427001953125,457100.0
2016-05-08,18,5,2,2016,Primerica,PRI,insurance-life,financial-services,44.32307434082031,344300.0,43.65366744995117,350700.0
2016-05-15,19,5,2,2016,Primerica,PRI,insurance-life,financial-services,44.86039733886719,385500.0,44.32307434082031,344300.0
2016-05-22,20,5,2,2016,Primerica,PRI,insurance-life,financial-services,46.476531982421875,262900.0,44.86039733886719,385500.0
2016-05-29,21,5,2,2016,Primerica,PRI,insurance-life,financial-services,49.24268341064453,376100.0,46.476531982421875,262900.0
2016-06-05,22,6,2,2016,Primerica,PRI,insurance-life,financial-services,50.03805160522461,587900.0,49.24268341064453,376100.0
2016-06-12,23,6,2,2016,Primerica,PRI,insurance-life,financial-services,50.52412796020508,392100.0,50.03805160522461,587900.0
2016-06-19,24,6,2,2016,Primerica,PRI,insurance-life,financial-services,49.62269973754883,716800.0,50.52412796020508,392100.0
2016-06-26,25,6,2,2016,Primerica,PRI,insurance-life,financial-services,47.68729019165039,1694400.0,49.62269973754883,716800.0
2016-07-03,26,7,3,2016,Primerica,PRI,insurance-life,financial-services,50.453426361083984,288300.0,47.68729019165039,1694400.0
2016-07-10,27,7,3,2016,Primerica,PRI,insurance-life,financial-services,51.12507629394531,369900.0,50.453426361083984,288300.0
2016-07-17,28,7,3,2016,Primerica,PRI,insurance-life,financial-services,50.75389862060547,456600.0,51.12507629394531,369900.0
2016-07-24,29,7,3,2016,Primerica,PRI,insurance-life,financial-services,46.55607986450195,331700.0,50.75389862060547,456600.0
2016-07-31,30,7,3,2016,Primerica,PRI,insurance-life,financial-services,45.52207946777344,562800.0,46.55607986450195,331700.0
2016-08-07,31,8,3,2016,Primerica,PRI,insurance-life,financial-services,46.22909164428711,482100.0,45.52207946777344,562800.0
2016-08-14,32,8,3,2016,Primerica,PRI,insurance-life,financial-services,48.91570281982422,384200.0,46.22909164428711,482100.0
2016-08-21,33,8,3,2016,Primerica,PRI,insurance-life,financial-services,49.28688049316406,291300.0,48.91570281982422,384200.0
2016-08-28,34,8,3,2016,Primerica,PRI,insurance-life,financial-services,50.64339065551758,287200.0,49.28688049316406,291300.0
2016-09-04,35,9,3,2016,Primerica,PRI,insurance-life,financial-services,51.58320617675781,178400.0,50.64339065551758,287200.0
2016-09-11,36,9,3,2016,Primerica,PRI,insurance-life,financial-services,50.04935073852539,477500.0,51.58320617675781,178400.0
2016-09-18,37,9,3,2016,Primerica,PRI,insurance-life,financial-services,49.18048858642578,622000.0,50.04935073852539,477500.0
2016-09-25,38,9,3,2016,Primerica,PRI,insurance-life,financial-services,49.19820785522461,264700.0,49.18048858642578,622000.0
2016-10-02,39,10,4,2016,Primerica,PRI,insurance-life,financial-services,47.01713562011719,595000.0,49.19820785522461,264700.0
2016-10-09,40,10,4,2016,Primerica,PRI,insurance-life,financial-services,47.71757507324219,451900.0,47.01713562011719,595000.0
2016-10-16,41,10,4,2016,Primerica,PRI,insurance-life,financial-services,49.650394439697266,414000.0,47.71757507324219,451900.0
2016-10-23,42,10,4,2016,Primerica,PRI,insurance-life,financial-services,48.896759033203125,178600.0,49.650394439697266,414000.0
2016-10-30,43,10,4,2016,Primerica,PRI,insurance-life,financial-services,48.409122467041016,230800.0,48.896759033203125,178600.0
2016-11-06,44,11,4,2016,Primerica,PRI,insurance-life,financial-services,47.123531341552734,279400.0,48.409122467041016,230800.0
2016-11-13,45,11,4,2016,Primerica,PRI,insurance-life,financial-services,60.999046325683594,1273600.0,47.123531341552734,279400.0
2016-11-20,46,11,4,2016,Primerica,PRI,insurance-life,financial-services,63.55516815185547,540600.0,60.999046325683594,1273600.0
2016-11-27,47,11,4,2016,Primerica,PRI,insurance-life,financial-services,63.99959945678711,208500.0,63.55516815185547,540600.0
2016-12-04,48,12,4,2016,Primerica,PRI,insurance-life,financial-services,62.35517883300781,330400.0,63.99959945678711,208500.0
2016-12-11,49,12,4,2016,Primerica,PRI,insurance-life,financial-services,62.932952880859375,384800.0,62.35517883300781,330400.0
2016-12-18,50,12,4,2016,Primerica,PRI,insurance-life,financial-services,61.110740661621094,1281300.0,62.932952880859375,384800.0
2016-12-25,51,12,4,2016,Primerica,PRI,insurance-life,financial-services,62.577388763427734,195700.0,61.110740661621094,1281300.0
2017-01-01,52,1,1,2017,Primerica,PRI,insurance-life,financial-services,61.46628189086914,185600.0,62.577388763427734,195700.0
2017-01-08,1,1,1,2017,Primerica,PRI,insurance-life,financial-services,63.0662727355957,287200.0,61.46628189086914,185600.0
2017-01-15,2,1,1,2017,Primerica,PRI,insurance-life,financial-services,66.31070709228516,797700.0,63.0662727355957,287200.0
2017-01-22,3,1,1,2017,Primerica,PRI,insurance-life,financial-services,65.06626892089844,424000.0,66.31070709228516,797700.0
2017-01-29,4,1,1,2017,Primerica,PRI,insurance-life,financial-services,67.68846893310547,301900.0,65.06626892089844,424000.0
2017-02-05,5,2,1,2017,Primerica,PRI,insurance-life,financial-services,68.66626739501953,414700.0,67.68846893310547,301900.0
2017-02-12,6,2,1,2017,Primerica,PRI,insurance-life,financial-services,71.55512237548828,739500.0,68.66626739501953,414700.0
2017-02-19,7,2,1,2017,Primerica,PRI,insurance-life,financial-services,71.94758605957031,347300.0,71.55512237548828,739500.0
2017-02-26,8,2,1,2017,Primerica,PRI,insurance-life,financial-services,71.41300201416016,266100.0,71.94758605957031,347300.0
2017-03-05,9,3,1,2017,Primerica,PRI,insurance-life,financial-services,72.88312530517578,241500.0,71.41300201416016,266100.0
2017-03-12,10,3,1,2017,Primerica,PRI,insurance-life,financial-services,72.5267333984375,270500.0,72.88312530517578,241500.0
2017-03-19,11,3,1,2017,Primerica,PRI,insurance-life,financial-services,73.32861328125,567700.0,72.5267333984375,270500.0
2017-03-26,12,3,1,2017,Primerica,PRI,insurance-life,financial-services,71.5911865234375,160900.0,73.32861328125,567700.0
2017-04-02,13,4,2,2017,Primerica,PRI,insurance-life,financial-services,73.2395248413086,294200.0,71.5911865234375,160900.0
2017-04-09,14,4,2,2017,Primerica,PRI,insurance-life,financial-services,73.6404800415039,193400.0,73.2395248413086,294200.0
2017-04-16,15,4,2,2017,Primerica,PRI,insurance-life,financial-services,72.2594223022461,215600.0,73.6404800415039,193400.0
2017-04-23,16,4,2,2017,Primerica,PRI,insurance-life,financial-services,73.77410888671875,840500.0,72.2594223022461,215600.0
